Customer Key,First Name,Last Name,Full Name,Age,Marital Status,Gender,Yearly Income,Total Children,DateFirstPurchase,DistanceFromStore,Customer City
13141,Walter,Hernandez,Walter Hernandez,66,M,Male,40000.00,2,2024-10-15,0-1 Miles,Silverwater
13142,Xavier,Moore,Xavier Moore,45,M,Male,40000.00,0,2022-12-31,5-10 Miles,Novato
13143,Hannah,Jackson,Hannah Jackson,45,M,Female,40000.00,0,2024-08-02,5-10 Miles,Langford
13144,Destiny,Stewart,Destiny Stewart,43,S,Female,40000.00,0,2024-03-06,0-1 Miles,Royal Oak
13145,Gilbert,Xu,Gilbert Xu,44,M,Male,40000.00,0,2024-11-04,5-10 Miles,Cheektowaga
13146,Gabriella,Ramirez,Gabriella Ramirez,44,S,Female,40000.00,0,2024-05-18,0-1 Miles,Beaverton
13147,Cedric,Lin,Cedric Lin,39,M,Male,30000.00,0,2024-06-06,0-1 Miles,Burbank
13148,Tyler,Anderson,Tyler Anderson,40,M,Male,30000.00,0,2024-03-18,5-10 Miles,Westminster
13149,Linda,Ferrier,Linda Ferrier,68,M,Female,10000.00,5,2024-04-07,5-10 Miles,Gold Coast
13150,Lacey,Yang,Lacey Yang,83,S,Female,30000.00,2,2024-07-02,5-10 Miles,North Ryde
13151,Ethan,Moore,Ethan Moore,41,S,Male,40000.00,0,2024-12-04,5-10 Miles,Long Beach
13152,Gabrielle,Butler,Gabrielle Butler,42,M,Female,40000.00,0,2023-01-14,5-10 Miles,Oakland
13153,Jack,Hill,Jack Hill,40,S,Male,40000.00,0,2024-02-12,5-10 Miles,Burien
13154,Aaron,Lal,Aaron Lal,40,M,Male,40000.00,0,2024-11-05,0-1 Miles,Edmonds
13155,Jay,Gutierrez,Jay Gutierrez,75,M,Male,60000.00,2,2024-03-13,0-1 Miles,South Melbourne
13156,Bradley,Lal,Bradley Lal,74,M,Male,30000.00,2,2023-06-18,0-1 Miles,Caloundra
13157,Heidi,Gonzalez,Heidi Gonzalez,80,M,Female,30000.00,2,2024-08-30,5-10 Miles,Findon
13158,Casey,Xu,Casey Xu,79,M,Female,40000.00,2,2024-02-05,0-1 Miles,Springwood
13159,Roberto,Ramos,Roberto Ramos,78,M,Male,40000.00,2,2024-07-27,5-10 Miles,Sunbury
13160,Willie,Xu,Willie Xu,77,M,Male,70000.00,2,2023-06-24,5-10 Miles,Warrnambool
13161,Jose,Moore,Jose Moore,44,M,Male,40000.00,0,2023-01-09,5-10 Miles,Corvallis
13162,Nina,Nath,Nina Nath,44,S,Female,40000.00,0,2024-07-16,5-10 Miles,Concord
13163,Noah,Lopez,Noah Lopez,44,M,Male,40000.00,0,2024-05-30,5-10 Miles,Daly City
13164,Olivia,Ward,Olivia Ward,44,S,Female,40000.00,0,2024-06-30,5-10 Miles,Downey
13165,Wyatt,Walker,Wyatt Walker,43,S,Male,40000.00,0,2023-01-14,1-2 Miles,Lakewood
13166,Kyle,Chen,Kyle Chen,44,M,Male,40000.00,0,2024-03-22,1-2 Miles,National City
13167,Mario,Tang,Mario Tang,45,S,Male,30000.00,0,2024-11-06,1-2 Miles,Concord
13168,Hannah,Price,Hannah Price,46,S,Female,30000.00,0,2024-09-26,5-10 Miles,Santa Monica
13169,Caleb,Griffin,Caleb Griffin,48,S,Male,80000.00,0,2024-06-05,1-2 Miles,Milwaukie
13170,Sebastian,Reed,Sebastian Reed,48,S,Male,80000.00,0,2024-03-28,1-2 Miles,Beverly Hills
13171,Catherine,Torres,Catherine Torres,52,S,Female,80000.00,0,2024-01-30,1-2 Miles,National City
13172,Isabella,Cook,Isabella Cook,51,S,Female,80000.00,0,2024-10-06,1-2 Miles,Lynnwood
13173,Dalton,Brooks,Dalton Brooks,51,M,Male,80000.00,0,2023-01-09,0-1 Miles,Corvallis
13174,Gabriella,Morris,Gabriella Morris,52,S,Female,80000.00,0,2023-01-17,1-2 Miles,Lake Oswego
13175,Noah,Smith,Noah Smith,52,M,Male,90000.00,4,2024-06-25,0-1 Miles,N. Vancouver
13176,Kurt,Chander,Kurt Chander,52,S,Male,130000.00,0,2023-01-28,0-1 Miles,Berkeley
13177,Taylor,Rogers,Taylor Rogers,57,S,Female,70000.00,0,2023-01-27,5-10 Miles,Milwaukie
13178,Megan,Gray,Megan Gray,57,S,Female,80000.00,4,2023-01-10,1-2 Miles,Woodburn
13179,Adrian,Sanchez,Adrian Sanchez,78,M,Male,80000.00,5,2024-04-15,1-2 Miles,Sooke
13180,Leslie,Sanz,Leslie Sanz,78,M,Female,80000.00,5,2024-05-14,5-10 Miles,Burien
13181,Brian,Morgan,Brian Morgan,77,M,Male,90000.00,5,2024-03-17,1-2 Miles,Imperial Beach
13182,Jeremy,Bennett,Jeremy Bennett,72,M,Male,90000.00,5,2024-09-22,1-2 Miles,Olympia
13183,Christian,Jenkins,Christian Jenkins,77,M,Male,90000.00,5,2024-03-12,5-10 Miles,Spokane
13184,Miguel,Perez,Miguel Perez,72,M,Male,90000.00,5,2024-10-17,5-10 Miles,Lebanon
13185,William,Lee,William Lee,77,M,Male,100000.00,2,2024-03-17,5-10 Miles,Langley
13186,Marcus,Sanders,Marcus Sanders,77,M,Male,110000.00,2,2024-05-09,5-10 Miles,Chula Vista
13187,Evan,Wright,Evan Wright,77,M,Male,110000.00,2,2024-04-30,5-10 Miles,Fremont
13188,Anthony,Davis,Anthony Davis,78,M,Male,120000.00,2,2024-10-12,5-10 Miles,Puyallup
13189,Gloria,Romero,Gloria Romero,72,S,Female,120000.00,2,2023-01-20,5-10 Miles,Concord
13190,Jonathan,Diaz,Jonathan Diaz,78,S,Male,120000.00,2,2023-01-10,5-10 Miles,Burbank
13191,Emma,Rodriguez,Emma Rodriguez,71,M,Female,90000.00,5,2024-08-30,1-2 Miles,Redwood City
13192,Hunter,Martinez,Hunter Martinez,77,M,Male,110000.00,2,2024-11-09,5-10 Miles,San Carlos
13193,Kevin,Evans,Kevin Evans,77,M,Male,110000.00,2,2024-07-06,5-10 Miles,Mill Valley
13194,Kevin,Carter,Kevin Carter,76,M,Male,110000.00,2,2024-09-19,5-10 Miles,Burlingame
13195,Aaron,Perry,Aaron Perry,65,M,Male,110000.00,2,2024-04-09,5-10 Miles,San Francisco
13196,Kimberly,Sanders,Kimberly Sanders,71,M,Female,110000.00,2,2024-10-08,5-10 Miles,Issaquah
13197,Katherine,Smith,Katherine Smith,76,M,Female,120000.00,2,2024-04-07,5-10 Miles,N. Vancouver
13198,Cindy,Gray,Cindy Gray,76,M,Female,120000.00,2,2024-02-23,5-10 Miles,Metchosin
13199,Timothy,Stewart,Timothy Stewart,77,S,Male,130000.00,2,2024-01-28,0-1 Miles,Vancouver
13200,Jessica,Miller,Jessica Miller,76,M,Female,130000.00,2,2024-11-10,5-10 Miles,San Diego
13201,Nicholas,Davis,Nicholas Davis,75,S,Male,70000.00,4,2024-07-16,10+ Miles,Sooke
13202,Natasha,Romero,Natasha Romero,76,S,Female,70000.00,4,2023-01-08,1-2 Miles,Colma
13203,Bailey,Bell,Bailey Bell,76,S,Female,70000.00,4,2023-01-28,1-2 Miles,Olympia
13204,Savannah,Parker,Savannah Parker,70,S,Female,70000.00,4,2024-11-04,10+ Miles,Imperial Beach
13205,Jerome,Torres,Jerome Torres,75,M,Male,70000.00,5,2023-01-19,1-2 Miles,Canoga Park
13206,Emily,Flores,Emily Flores,69,S,Female,70000.00,5,2024-02-17,2-5 Miles,Vancouver
13207,Kenneth,Rai,Kenneth Rai,69,M,Male,70000.00,5,2024-10-06,10+ Miles,Chula Vista
13208,Cassidy,Bryant,Cassidy Bryant,74,S,Female,70000.00,5,2022-12-31,10+ Miles,Concord
13209,Alexandria,Bailey,Alexandria Bailey,74,M,Female,60000.00,4,2024-08-31,10+ Miles,Langford
13210,Ethan,Simmons,Ethan Simmons,75,M,Male,60000.00,4,2022-12-31,10+ Miles,Redwood City
13211,James,Jai,James Jai,74,M,Male,60000.00,4,2025-01-19,2-5 Miles,Beaverton
13212,Logan,Phillips,Logan Phillips,74,M,Male,60000.00,4,2023-01-27,10+ Miles,Long Beach
13213,Courtney,King,Courtney King,74,M,Female,60000.00,4,2024-03-08,2-5 Miles,Walla Walla
13214,Elijah,Adams,Elijah Adams,73,M,Male,60000.00,4,2023-01-11,2-5 Miles,Seattle
13215,Colleen,Sharma,Colleen Sharma,74,M,Female,60000.00,5,2024-08-12,10+ Miles,Carrollton
13216,Mary,Mitchell,Mary Mitchell,73,M,Female,60000.00,5,2024-05-08,10+ Miles,Fremont
13217,Julian,Alexander,Julian Alexander,68,S,Male,60000.00,5,2024-09-17,10+ Miles,Langford
13218,Melissa,Bryant,Melissa Bryant,74,M,Female,60000.00,5,2024-11-02,10+ Miles,Chula Vista
13219,Rafael,Shan,Rafael Shan,74,M,Male,60000.00,5,2024-10-05,10+ Miles,Concord
13220,Isabella,Hernandez,Isabella Hernandez,73,M,Female,70000.00,3,2022-12-31,10+ Miles,Newport Beach
13221,Madeline,Hall,Madeline Hall,73,M,Female,70000.00,3,2023-01-18,10+ Miles,Lincoln Acres
13222,Arturo,Liu,Arturo Liu,74,M,Male,70000.00,4,2024-03-22,1-2 Miles,Cliffside
13223,Noah,Lee,Noah Lee,73,S,Male,70000.00,4,2024-10-25,10+ Miles,Imperial Beach
13224,Amanda,Brooks,Amanda Brooks,74,M,Female,70000.00,4,2023-01-22,10+ Miles,Kirkland
13225,Jésus,Suarez,Jésus Suarez,73,M,Male,60000.00,5,2023-01-09,2-5 Miles,Berkeley
13226,Jenna,Mitchell,Jenna Mitchell,73,M,Female,60000.00,5,2023-01-04,10+ Miles,Walla Walla
13227,Alexander,Wilson,Alexander Wilson,73,M,Male,60000.00,5,2024-04-14,2-5 Miles,Chula Vista
13228,Thomas,Sanchez,Thomas Sanchez,73,M,Male,60000.00,5,2024-07-26,10+ Miles,Colma
13229,Dylan,Wang,Dylan Wang,72,M,Male,70000.00,4,2024-07-03,1-2 Miles,Woodburn
13230,Chloe,Bryant,Chloe Bryant,73,M,Female,70000.00,4,2023-01-14,10+ Miles,Olympia
13231,Alexia,Ross,Alexia Ross,71,M,Female,40000.00,2,2024-04-24,2-5 Miles,Langley
13232,Kaitlyn,Baker,Kaitlyn Baker,71,S,Female,60000.00,2,2024-09-07,10+ Miles,Lebanon
13233,Richard,Coleman,Richard Coleman,71,M,Male,60000.00,2,2023-02-19,10+ Miles,Marysville
13234,Robert,Lewis,Robert Lewis,66,S,Male,60000.00,2,2024-01-31,10+ Miles,Puyallup
13235,Jonathan,Robinson,Jonathan Robinson,71,M,Male,60000.00,2,2024-02-18,10+ Miles,Woodburn
13236,Robert,Wang,Robert Wang,72,M,Male,60000.00,2,2024-10-20,10+ Miles,Beverly Hills
13237,Devin,Stewart,Devin Stewart,72,M,Male,70000.00,4,2023-02-16,1-2 Miles,Torrance
13238,John,Williams,John Williams,71,M,Male,70000.00,4,2023-02-06,10+ Miles,Torrance
13239,Matthew,Thomas,Matthew Thomas,65,M,Male,40000.00,2,2024-05-24,2-5 Miles,N. Vancouver
13240,Blake,Foster,Blake Foster,65,M,Male,60000.00,2,2024-08-31,10+ Miles,Chula Vista
13241,Natalie,Ward,Natalie Ward,64,M,Female,40000.00,2,2024-09-04,10+ Miles,Victoria
13242,Kyle,Yang,Kyle Yang,64,S,Male,70000.00,4,2024-10-09,10+ Miles,Los Angeles
13243,Alyssa,Davis,Alyssa Davis,68,S,Female,70000.00,2,2023-02-05,10+ Miles,Lake Oswego
13244,Jose,Sharma,Jose Sharma,68,M,Male,70000.00,2,2024-10-10,2-5 Miles,Puyallup
13245,Angel,Scott,Angel Scott,69,M,Male,60000.00,2,2024-07-07,2-5 Miles,Salem
13246,Hailey,Perez,Hailey Perez,68,M,Female,60000.00,3,2023-01-29,10+ Miles,Long Beach
13247,Zachary,Chen,Zachary Chen,62,M,Male,60000.00,3,2023-02-13,10+ Miles,Burbank
13248,Isabella,Martinez,Isabella Martinez,68,M,Female,60000.00,3,2023-01-30,10+ Miles,Edmonds
13249,Ryan,Perry,Ryan Perry,67,M,Male,70000.00,4,2024-04-10,10+ Miles,Shawnee
13250,Jordan,King,Jordan King,62,M,Female,70000.00,4,2023-02-20,10+ Miles,Santa Cruz
13251,Raymond,Malhotra,Raymond Malhotra,51,M,Male,130000.00,2,2023-11-01,5-10 Miles,Esher-Molesey
13252,Bianca,Lu,Bianca Lu,62,M,Female,130000.00,2,2023-11-10,0-1 Miles,London
13253,Carly,Xie,Carly Xie,51,M,Female,130000.00,2,2023-11-02,0-1 Miles,London
13254,Beth,Gomez,Beth Gomez,62,M,Female,150000.00,1,2023-12-11,0-1 Miles,Milton Keynes
13255,Lance,Blanco,Lance Blanco,63,M,Male,130000.00,2,2023-12-02,0-1 Miles,Saarbrücken
13256,Abby,Subram,Abby Subram,62,S,Female,130000.00,2,2023-12-13,0-1 Miles,Essen
13257,Jon,Chander,Jon Chander,62,M,Male,130000.00,2,2022-01-13,0-1 Miles,Hof
13258,Anne,Dominguez,Anne Dominguez,63,M,Female,130000.00,2,2022-01-05,5-10 Miles,Kassel
13259,Allen,Garcia,Allen Garcia,62,M,Male,130000.00,2,2022-01-23,5-10 Miles,Münster
13260,James,Flores,James Flores,62,M,Male,130000.00,3,2022-01-17,0-1 Miles,Neunkirchen
13261,Lindsey,Andersen,Lindsey Andersen,63,M,Female,130000.00,3,2022-01-08,5-10 Miles,Paderborn
13262,Jaime,Nara,Jaime Nara,62,M,Male,150000.00,2,2024-03-22,0-1 Miles,High Wycombe
13263,Kate,Anand,Kate Anand,64,S,Female,110000.00,2,2022-11-13,5-10 Miles,Roncq
13264,Melanie,Sanchez,Melanie Sanchez,64,M,Female,120000.00,3,2022-01-03,5-10 Miles,Ingolstadt
13265,Luke,Adams,Luke Adams,64,S,Male,120000.00,3,2022-01-11,5-10 Miles,Paderborn
13266,Samuel,Wang,Samuel Wang,63,M,Male,70000.00,3,2024-03-20,0-1 Miles,Long Beach
13267,Matthew,Moore,Matthew Moore,88,M,Male,30000.00,4,2024-04-11,1-2 Miles,Haney
13268,Katherine,Parker,Katherine Parker,87,M,Female,40000.00,3,2024-02-13,1-2 Miles,Victoria
13269,Rachel,Martin,Rachel Martin,88,S,Female,50000.00,2,2023-02-12,1-2 Miles,Lynnwood
13270,Mason,Baker,Mason Baker,86,S,Male,50000.00,2,2024-09-27,5-10 Miles,Cliffside
13271,Ryan,Anderson,Ryan Anderson,86,M,Male,50000.00,2,2024-09-15,5-10 Miles,Port Hammond
13272,Jordan,Gonzalez,Jordan Gonzalez,87,S,Female,90000.00,3,2024-10-29,5-10 Miles,Oregon City
13273,Elizabeth,Lee,Elizabeth Lee,87,S,Female,110000.00,1,2023-02-25,2-5 Miles,Coronado
13274,Joshua,Lee,Joshua Lee,55,S,Male,90000.00,4,2023-01-31,2-5 Miles,Ballard
13275,Carlos,Murphy,Carlos Murphy,54,M,Male,100000.00,3,2024-02-10,0-1 Miles,Everett
13276,Sarah,Johnson,Sarah Johnson,49,M,Female,100000.00,3,2024-12-04,0-1 Miles,Everett
13277,Nathan,Brown,Nathan Brown,54,S,Male,100000.00,4,2023-02-16,2-5 Miles,Salem
13278,Jorge,Hu,Jorge Hu,54,S,Male,110000.00,2,2023-02-26,2-5 Miles,Chula Vista
13279,Rachel,Howard,Rachel Howard,54,M,Female,130000.00,1,2023-02-02,1-2 Miles,Palo Alto
13280,Bailey,Adams,Bailey Adams,44,M,Female,90000.00,5,2023-02-22,2-5 Miles,Kirkland
13281,Brent,Li,Brent Li,50,M,Male,110000.00,4,2025-01-10,2-5 Miles,Burbank
13282,Madison,Price,Madison Price,45,M,Female,120000.00,4,2024-11-27,2-5 Miles,Burlingame
13283,Dakota,Griffin,Dakota Griffin,63,M,Male,80000.00,3,2023-02-05,0-1 Miles,Lebanon
13284,Victoria,Butler,Victoria Butler,63,M,Female,80000.00,3,2024-04-03,2-5 Miles,Langford
13285,Kara,Chavez,Kara Chavez,57,M,Female,80000.00,4,2024-02-06,0-1 Miles,Cliffside
13286,Hannah,Rodriguez,Hannah Rodriguez,51,S,Female,90000.00,0,2023-02-10,10+ Miles,Milwaukie
13287,Brandon,Rodriguez,Brandon Rodriguez,56,S,Male,110000.00,4,2023-02-11,5-10 Miles,Burbank
13288,Jackson,Lopez,Jackson Lopez,45,M,Male,120000.00,4,2023-02-26,5-10 Miles,Grossmont
13289,Alexandria,Coleman,Alexandria Coleman,47,M,Female,70000.00,5,2024-07-09,5-10 Miles,Cliffside
13290,Jordan,Campbell,Jordan Campbell,58,M,Male,80000.00,5,2024-04-21,5-10 Miles,Sooke
13291,Nina,Xu,Nina Xu,58,M,Female,80000.00,5,2024-05-25,5-10 Miles,Branson
13292,Paula,Carlson,Paula Carlson,52,S,Female,90000.00,5,2023-02-18,5-10 Miles,Burien
13293,Barbara,Lu,Barbara Lu,57,M,Female,110000.00,1,2024-07-20,5-10 Miles,Chula Vista
13294,Cassidy,Hughes,Cassidy Hughes,59,M,Female,80000.00,5,2024-10-06,1-2 Miles,Edmonds
13295,Jasmine,Jackson,Jasmine Jackson,53,M,Female,90000.00,4,2025-01-23,5-10 Miles,Portland
13296,Seth,Anderson,Seth Anderson,59,M,Male,110000.00,1,2024-03-27,5-10 Miles,Beverly Hills
13297,Arthur,Rubio,Arthur Rubio,59,M,Male,110000.00,1,2024-07-26,5-10 Miles,Chula Vista
13298,Anna,Harris,Anna Harris,53,M,Female,130000.00,1,2023-02-19,2-5 Miles,Lincoln Acres
13299,Vanessa,Ross,Vanessa Ross,58,M,Female,130000.00,1,2023-02-25,2-5 Miles,Palo Alto
13300,Timothy,Hernandez,Timothy Hernandez,59,M,Male,60000.00,2,2024-08-30,5-10 Miles,Redmond
13301,Angela,Stewart,Angela Stewart,59,S,Female,60000.00,2,2024-09-15,5-10 Miles,Sedro Woolley
13302,Cole,Torres,Cole Torres,64,S,Male,60000.00,2,2024-03-01,5-10 Miles,Oakland
13303,Jonathan,Martinez,Jonathan Martinez,59,M,Male,70000.00,4,2024-05-03,1-2 Miles,Oak Bay
13304,Sara,Peterson,Sara Peterson,64,S,Female,70000.00,4,2023-02-26,5-10 Miles,Tacoma
13305,Oscar,Alexander,Oscar Alexander,54,M,Male,70000.00,4,2024-05-04,5-10 Miles,Puyallup
13306,Kaitlyn,Cox,Kaitlyn Cox,64,M,Female,70000.00,4,2024-12-16,1-2 Miles,Santa Monica
13307,Michelle,Stone,Michelle Stone,85,M,Female,100000.00,2,2024-06-04,5-10 Miles,Downey
13308,Kaitlyn,King,Kaitlyn King,84,M,Female,60000.00,2,2024-04-27,5-10 Miles,Walla Walla
13309,Angela,Sanders,Angela Sanders,78,M,Female,90000.00,4,2024-04-19,5-10 Miles,El Cajon
13310,Miguel,Barnes,Miguel Barnes,59,M,Male,100000.00,0,2024-03-13,1-2 Miles,Puyallup
13311,Isabella,Reed,Isabella Reed,60,M,Female,100000.00,0,2024-12-25,5-10 Miles,Renton
13312,Natalie,Jenkins,Natalie Jenkins,60,M,Female,110000.00,3,2024-07-22,2-5 Miles,Chula Vista
13313,Megan,Stone,Megan Stone,54,M,Female,120000.00,1,2024-03-13,2-5 Miles,Glendale
13314,Jordan,Hernandez,Jordan Hernandez,59,M,Male,120000.00,1,2023-02-16,5-10 Miles,Grossmont
13315,Lucas,Thomas,Lucas Thomas,66,M,Male,80000.00,2,2023-02-25,5-10 Miles,Imperial Beach
13316,Angel,Rivera,Angel Rivera,66,M,Male,80000.00,3,2023-02-24,5-10 Miles,Bellflower
13317,Jeremiah,Long,Jeremiah Long,65,S,Male,60000.00,2,2024-11-23,5-10 Miles,Los Angeles
13318,Amber,Perez,Amber Perez,66,M,Female,60000.00,2,2024-02-12,5-10 Miles,Sooke
13319,Charles,Howard,Charles Howard,66,S,Male,70000.00,3,2023-02-02,5-10 Miles,Marysville
13320,Jasmine,Jones,Jasmine Jones,67,S,Female,70000.00,3,2024-02-26,1-2 Miles,Grossmont
13321,Arianna,Barnes,Arianna Barnes,66,S,Female,70000.00,3,2024-12-30,1-2 Miles,Portland
13322,Elizabeth,Patterson,Elizabeth Patterson,67,S,Female,70000.00,3,2024-05-09,5-10 Miles,Olympia
13323,Adam,Adams,Adam Adams,67,M,Male,70000.00,3,2024-12-13,1-2 Miles,Newport Beach
13324,Florian,Stiller,Florian Stiller,82,M,Female,130000.00,2,2023-02-07,0-1 Miles,Santa Monica
13325,Marcus,Wright,Marcus Wright,82,M,Male,90000.00,5,2023-02-04,1-2 Miles,Burbank
13326,Bob,Fernandez,Bob Fernandez,81,M,Male,130000.00,2,2023-02-04,2-5 Miles,Beverly Hills
13327,Isabelle,Russell,Isabelle Russell,81,M,Female,170000.00,1,2024-07-20,0-1 Miles,Bellingham
13328,Albert,Serrano,Albert Serrano,80,S,Male,80000.00,4,2024-04-13,5-10 Miles,Cliffside
13329,Jake,Wang,Jake Wang,81,M,Male,90000.00,5,2023-02-11,1-2 Miles,Chula Vista
13330,Maria,Patterson,Maria Patterson,80,M,Female,100000.00,2,2024-04-02,1-2 Miles,Shawnee
13331,Lauren,Diaz,Lauren Diaz,80,M,Female,130000.00,2,2024-07-12,0-1 Miles,Imperial Beach
13332,Neil,Alonso,Neil Alonso,79,M,Male,90000.00,5,2024-10-17,5-10 Miles,Colma
13333,Tara,Chander,Tara Chander,80,M,Female,90000.00,5,2024-09-24,1-2 Miles,Concord
13334,Melanie,Rivera,Melanie Rivera,80,M,Female,90000.00,5,2024-07-31,1-2 Miles,Beaverton
13335,Alyssa,Barnes,Alyssa Barnes,74,S,Female,90000.00,5,2024-11-30,5-10 Miles,Lakewood
13336,Deanna,Gill,Deanna Gill,79,M,Female,100000.00,2,2024-04-08,5-10 Miles,Colma
13337,Lauren,Cox,Lauren Cox,72,M,Female,80000.00,5,2024-06-06,5-10 Miles,Sedro Woolley
13338,Jada,Carter,Jada Carter,72,S,Female,90000.00,5,2025-01-26,5-10 Miles,Santa Cruz
13339,Nicole,Clark,Nicole Clark,78,S,Female,90000.00,5,2024-02-09,5-10 Miles,Santa Cruz
13340,Natalie,Edwards,Natalie Edwards,78,M,Female,90000.00,5,2023-02-18,1-2 Miles,Berkeley
13341,Lucas,King,Lucas King,77,M,Male,90000.00,5,2024-02-15,5-10 Miles,Long Beach
13342,Brandon,Jackson,Brandon Jackson,78,S,Male,90000.00,5,2024-11-07,5-10 Miles,Coronado
13343,Melanie,Bradley,Melanie Bradley,72,M,Female,90000.00,5,2024-05-06,1-2 Miles,Westminster
13344,Caitlin,Reed,Caitlin Reed,77,M,Female,110000.00,2,2024-05-02,5-10 Miles,Puyallup
13345,Dalton,Butler,Dalton Butler,78,M,Male,130000.00,2,2024-05-22,0-1 Miles,N. Vancouver
13346,Gregory,Chande,Gregory Chande,77,S,Male,110000.00,2,2023-02-18,5-10 Miles,Beaverton
13347,Rachel,Hall,Rachel Hall,77,M,Female,120000.00,2,2024-06-05,5-10 Miles,Novato
13348,Noah,Young,Noah Young,77,M,Male,130000.00,2,2023-02-05,0-1 Miles,Lincoln Acres
13349,Kaitlyn,Gonzalez,Kaitlyn Gonzalez,76,M,Female,130000.00,2,2024-02-13,5-10 Miles,Newport Beach
13350,Isaac,Sandberg,Isaac Sandberg,76,M,Male,170000.00,2,2024-04-18,5-10 Miles,Shawnee
13351,Mariah,Cox,Mariah Cox,76,S,Female,70000.00,4,2023-02-19,1-2 Miles,Issaquah
13352,Joseph,Davis,Joseph Davis,70,S,Male,70000.00,4,2024-06-21,10+ Miles,La Jolla
13353,Jordyn,Coleman,Jordyn Coleman,70,S,Female,60000.00,4,2023-02-22,10+ Miles,Lynnwood
13354,Eric,Campbell,Eric Campbell,70,M,Male,70000.00,5,2023-02-25,10+ Miles,Seattle
13355,Jackson,Jai,Jackson Jai,75,M,Male,70000.00,5,2023-02-12,10+ Miles,Puyallup
13356,Stefanie,Prasad,Stefanie Prasad,75,M,Female,60000.00,4,2024-10-16,2-5 Miles,Bellingham
13357,Blake,Gonzales,Blake Gonzales,74,S,Male,60000.00,4,2023-02-05,10+ Miles,El Cajon
13358,Alexandra,Edwards,Alexandra Edwards,75,M,Female,60000.00,4,2024-09-20,10+ Miles,Metchosin
13359,Ian,Wood,Ian Wood,74,M,Male,60000.00,4,2023-01-30,10+ Miles,Downey
13360,Jada,Cook,Jada Cook,74,M,Female,60000.00,5,2024-02-04,10+ Miles,Concord
13361,Cameron,Jai,Cameron Jai,73,M,Male,60000.00,5,2023-02-25,2-5 Miles,Lake Oswego
13362,Destiny,Morgan,Destiny Morgan,63,S,Female,60000.00,5,2023-02-04,10+ Miles,Bellflower
13363,Sydney,Allen,Sydney Allen,74,M,Female,70000.00,3,2024-02-28,1-2 Miles,Woodburn
13364,Natalie,Anderson,Natalie Anderson,73,S,Female,70000.00,4,2024-05-15,10+ Miles,Bellflower
13365,Luke,Shan,Luke Shan,68,M,Male,70000.00,4,2024-09-11,1-2 Miles,Concord
13366,Austin,Davis,Austin Davis,68,M,Male,70000.00,4,2024-05-26,10+ Miles,Westminster
13367,Savannah,Edwards,Savannah Edwards,73,M,Female,70000.00,4,2023-02-27,10+ Miles,Lynnwood
13368,Kyle,Henderson,Kyle Henderson,56,M,Male,70000.00,4,2024-10-26,1-2 Miles,Renton
13369,Mariah,Henderson,Mariah Henderson,72,M,Female,80000.00,5,2023-02-02,5-10 Miles,Edmonds
13370,Blake,Ross,Blake Ross,66,M,Male,60000.00,2,2024-11-18,10+ Miles,Oregon City
13371,Sydney,Gonzales,Sydney Gonzales,66,S,Female,60000.00,2,2024-08-06,10+ Miles,Salem
13372,Isaac,Edwards,Isaac Edwards,71,M,Male,60000.00,2,2024-02-04,10+ Miles,Yakima
13373,Michelle,Murphy,Michelle Murphy,72,S,Female,60000.00,2,2024-03-31,10+ Miles,Beverly Hills
13374,Marco,Martinez,Marco Martinez,66,M,Male,60000.00,2,2024-10-13,2-5 Miles,Burlingame
13375,Jason,Kumar,Jason Kumar,72,M,Male,60000.00,2,2024-12-03,10+ Miles,Colma
13376,Jerry,Rai,Jerry Rai,66,M,Male,60000.00,2,2024-09-26,2-5 Miles,Concord
13377,Thomas,Hernandez,Thomas Hernandez,72,M,Male,70000.00,4,2024-05-01,10+ Miles,Santa Cruz
13378,Alexandra,Bailey,Alexandra Bailey,66,M,Female,70000.00,4,2023-01-31,1-2 Miles,Woodland Hills
13379,Bailey,Morris,Bailey Morris,71,S,Female,60000.00,2,2024-07-17,2-5 Miles,Sedro Woolley
13380,Katherine,Scott,Katherine Scott,70,M,Female,60000.00,2,2023-02-01,2-5 Miles,Bellflower
13381,Vanessa,Jenkins,Vanessa Jenkins,65,M,Female,60000.00,2,2024-07-24,10+ Miles,Coronado
13382,Richard,Rogers,Richard Rogers,65,M,Male,70000.00,5,2023-02-12,1-2 Miles,Santa Monica
13383,Natalie,Wright,Natalie Wright,64,S,Female,60000.00,2,2023-01-31,10+ Miles,Beaverton
13384,Mario,Ashe,Mario Ashe,69,S,Male,60000.00,2,2023-02-04,10+ Miles,Bremerton
13385,Danielle,Cook,Danielle Cook,69,S,Female,60000.00,2,2023-02-23,10+ Miles,Issaquah
13386,Samuel,Patterson,Samuel Patterson,70,M,Male,60000.00,2,2024-10-02,2-5 Miles,Lebanon
13387,Miranda,Jenkins,Miranda Jenkins,70,M,Female,60000.00,2,2024-11-02,10+ Miles,Berkeley
13388,Marshall,Shen,Marshall Shen,70,S,Male,60000.00,2,2024-03-05,10+ Miles,Burlingame
13389,Madison,Thomas,Madison Thomas,69,M,Female,70000.00,4,2024-11-30,1-2 Miles,Lemon Grove
13390,Julia,Collins,Julia Collins,70,M,Female,70000.00,4,2024-12-30,1-2 Miles,Novato
13391,Brenda,Malhotra,Brenda Malhotra,69,M,Female,40000.00,2,2024-10-02,10+ Miles,Burnaby
